日期,中国:公开市场操作:货币净投放,中国:社会融资规模存量:同比,唐山:高炉开工率,中国:发电量:当月同比,中国:水泥价格指数,中国:30大中城市:成交面积:商品房,中国:二手房出售挂牌价指数,上海:地铁客运量,北京:地铁客运量,广州:地铁客运量,深圳:地铁客运量,中国:日均销量(当周厂家零售):乘用车,中国:出口金额:当月同比,中国:进口金额:当月同比,中国:PPI:生产资料:当月同比,中国:PPI:生活资料:当月同比,中国:平均批发价:猪肉,南华工业品指数,中国:CPI:当月同比
2017-06-21,,,,,108.76,59.023912,,,,,,,,,,,19.93,1777.23,
2017-06-20,,,,,108.79,62.047245,,,,,,,,,,,19.79,1781.45,
2017-06-19,,,,,108.8,57.140482,157.88,,,,,,,,,,19.99,1782.48,
2017-06-18,,,,,,34.510624,,,,,,,,,,,,,
2017-06-17,,,,,,52.200314,,,,,,,,,,,,,
2017-06-16,4100.0,,85.2,,109.19,57.84026,,,,,,42223.0,,,,,19.88,1768.25,
2017-06-15,,,,,109.43,61.282426,,,,,,,,,,,19.98,1763.35,
2017-06-14,,,,,109.5,56.975256,,,,,,,,,,,19.88,1774.02,
2017-06-13,,,,,109.55,68.289204,,,,,,,,,,,19.89,1734.39,
2017-06-12,,,,,109.71,50.173287,155.96,,,,,,,,,,20.06,1766.9,
2017-06-11,,,,,,30.162237,,,,,,,,,,,,,
2017-06-10,,,,,,47.821345,,,,,,,,,,,,,
2017-06-09,-100.0,,85.2,,109.69,59.500668,,,,,,38313.0,,,,,19.99,1744.07,
2017-06-08,,,,,109.72,55.115275,,,,,,,,,,,20.05,1738.14,
2017-06-07,,,,,109.77,55.241374,,,,,,,,,,,20.12,1738.3,
2017-06-06,,,,,109.79,62.355263,,,,,,,,,,,20.14,1735.41,
2017-06-05,,,,,110.01,53.990192,156.66,,,,,,,,,,20.29,1735.98,
2017-06-04,,,,,,31.27701,,,,,,,,,,,,,
2017-06-03,,,,,,59.628375,,,,,,,,,,,,,
2017-06-02,300.0,,85.17,,110.07,65.575244,,,,,,,,,,,20.26,1734.3,
2017-06-01,,,,,110.04,50.954849,,,,,,,,,,,20.29,1750.56,
2017-05-31,,15.503387,,5.0,110.1,54.574876,,,,,,58932.0,7.61,13.98,7.3,0.6,20.45,1746.2,1.5
2017-05-30,,,,,,21.374451,,,,,,,,,,,,,
2017-05-29,,,,,,22.955729,155.71,,,,,,,,,,,,
2017-05-28,,,,,,35.448174,,,,,,,,,,,,,
2017-05-27,,,,,,71.814767,,,,,,,,,,,20.5,,
2017-05-26,-300.0,,84.8,,110.21,60.266552,,,,,,,,,,,20.62,1816.36,
2017-05-25,,,,,110.21,57.169125,,,,,,,,,,,20.74,1823.45,
2017-05-24,,,,,110.19,53.759195,,,,,,,,,,,20.72,1819.85,
2017-05-23,,,,,110.21,49.412151,,,,,,,,,,,20.69,1845.83,
2017-05-22,,,,,110.48,48.712368,154.72,,,,,,,,,,20.73,1849.31,
2017-05-21,,,,,,28.433843,,,,,,,,,,,,,
2017-05-20,,,,,,39.358329,,,,,,,,,,,,,
2017-05-19,1600.0,,84.41,,110.48,49.522519,,,,,,44480.0,,,,,20.83,1836.0,
2017-05-18,,,,,110.51,50.021703,,,,,,,,,,,20.72,1798.68,
2017-05-17,,,,,110.44,52.280006,,,,,,,,,,,20.89,1811.24,
2017-05-16,,,,,110.22,51.697908,,,,,,,,,,,20.96,1795.13,
2017-05-15,,,,,110.14,45.657555,152.81,,,,,,,,,,20.84,1787.44,
2017-05-14,,,,,,33.987948,,,,,,,,,,,,,
2017-05-13,,,,,,42.086428,,,,,,,,,,,,,
2017-05-12,-1200.0,,83.69,,110.1,62.141947,,,,,,46252.0,,,,,21.08,1763.95,
2017-05-11,,,,,109.76,66.133146,,,,,,,,,,,21.1,1788.79,
2017-05-10,,,,,109.77,66.434957,,,,,,,,,,,21.44,1779.4,
2017-05-09,,,,,109.74,65.638267,,,,,,,,,,,21.36,1775.71,
2017-05-08,,,,,109.8,63.019295,152.26,,,,,,,,,,21.23,1767.7,
2017-05-07,,,,,,36.737066,,,,,,,,,,,,,
2017-05-06,,,,,,52.616946,,,,,,,,,,,,,
